group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.18881759853345553,0.3247863247863248,0.3772845953002611,0.3806532663316583,0.4068241469816273,0.4603886397608371,0.39748625294579737,0.3749031758326878,0.358356940509915,0.36752136752136755,0.3437691835481891,0.23757763975155277
obj_rel_across,0.34528615530752793,0.33011789924973206,0.3474406040036019,0.43101830941875413,0.420997920997921,0.5114390596610924,0.4658236831069966,0.42807765847918816,0.40609425694885776,0.3951432620797475,0.4042477989846411,0.40342635111268105
obj_rel_no_comp_across,0.3849610421733933,0.40336559396552935,0.3779070537879491,0.4386731807662639,0.47119762576268687,0.5230804537407383,0.454134003845585,0.44103231997806497,0.4113514770876948,0.4029410495115037,0.42174836259233783,0.4036791175402094
obj_rel_no_comp_within,0.06636705042172014,0.25678708773535003,0.30286621230510685,0.26302238066943945,0.22228515797858217,0.21077982007737603,0.23544473217143358,0.19739067407586372,0.2432811186197876,0.25504268557372306,0.23804531157405295,0.17889154977762572
obj_rel_within,0.0836827280741362,0.2531016476096155,0.3176819009746806,0.30400522065421326,0.24601982577350556,0.2020229916801878,0.21013623978201634,0.17041901766719084,0.24373534644739683,0.25518477175254095,0.23717262194528285,0.14419716755563733
prep,0.4380660443082067,0.5586320185247491,0.5758080257190425,0.5641644095609023,0.5320977253580454,0.5193601624984131,0.5290931185763423,0.44399536683342783,0.4711384788944251,0.4825312514309264,0.5197897206412652,0.34559062805076474
sent_comp,0.38674033149171266,0.560772039645279,0.5843279709392839,0.5943514121469632,0.6043574360593622,0.5933519726623174,0.5600479185384847,0.5572755417956656,0.5529308836395451,0.5534034311012729,0.5043426175501647,0.3337423312883436
simple,0.5333333333333333,0.5798816568047337,0.6006006006006006,0.6488095238095238,0.6397306397306398,0.6564885496183206,0.606060606060606,0.625,0.588235294117647,0.6040268456375839,0.5742574257425743,0.5605536332179931
subj_rel,0.343881470642034,0.3337137324065429,0.3124364622161979,0.29177008673341326,0.3482351081070398,0.3873395135952833,0.3715160197968221,0.40967605036073,0.3766272189349112,0.31669228902014723,0.3678670726863497,0.2999675359809545
vp_coord,0.31662870159453305,0.3524952621604548,0.35538005923000987,0.3832940383967666,0.3913379737045631,0.4431137724550898,0.27884615384615385,0.2745762711864407,0.2510204081632653,0.2536101083032491,0.2452339688041594,0.2072936660268714
