group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.38906547997457086,0.37165582067968184,0.44611059044048734,0.5460693153000846,0.686868686868687,0.6260704091341579,0.5800796812749004,0.5114982578397212,0.467263955892488,0.4223449969306323,0.4368098159509202,0.406530612244898
obj_rel_across,0.370673026338863,0.5342452988426486,0.5729642297518155,0.5676346650115964,0.6837990651344125,0.6280762824471768,0.650168388390661,0.6435040659806529,0.616592254179213,0.6101450581133435,0.5592631929362902,0.5814539232085522
obj_rel_no_comp_across,0.4321566969632918,0.48827063955881145,0.5334805710261826,0.5345140920991838,0.6114289179519314,0.5748941244192262,0.5840704590513954,0.5777785954777105,0.594782247167654,0.5969267581411,0.5634950655066883,0.5751357763813971
obj_rel_no_comp_within,0.22707969378044796,0.17833070866141734,0.17236732530850177,0.16647033386517154,0.04359420800916845,0.10104287369640788,0.047476792910559985,0.0637354234372013,0.03794184656335296,0.024441098111896212,0.06108260511706916,0.029538918992938045
obj_rel_within,0.2265828389267688,0.1429451415899611,0.15456073047779081,0.17129680465575933,0.0745568789271312,0.14818923193853867,0.06563181949190924,0.0672754883401635,0.06537957227472081,0.07022738488402991,0.1474801739575339,0.0567439581972567
prep,0.5554397746130987,0.5567397638399019,0.5694657553354722,0.6218275862068965,0.6972333641880079,0.6925912622644006,0.6703355800946508,0.6524998180627319,0.6379964583860359,0.6317733771423497,0.6087486117579622,0.6064770110673698
sent_comp,0.502881089575694,0.5115228197017623,0.5582118561710399,0.5892926924579914,0.6260588947156112,0.7055690072639226,0.5320041972717733,0.42147718679102597,0.3603868797308663,0.357613535173642,0.3517446957741539,0.5168179391350773
simple,0.5714285714285714,0.6611111111111111,0.6763285024154589,0.7288135593220338,0.7162534435261708,0.7624633431085044,0.7267080745341615,0.6381766381766383,0.6420454545454547,0.611260053619303,0.6077922077922078,0.5611111111111111
subj_rel,0.31851054927978006,0.3103469079939668,0.35886414881623446,0.4723397957673523,0.5219350653784438,0.5202787415808963,0.5621692257432211,0.5478817094650968,0.5868100358422939,0.6068123776989156,0.5716822830546879,0.5699365646794939
vp_coord,0.34257871064467765,0.34492099322799097,0.296190815236739,0.5758354755784062,0.6049382716049383,0.4811715481171548,0.40608465608465605,0.3687150837988827,0.2838626053143228,0.3220338983050847,0.3569873748367436,0.3746606334841629
