group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.26835043409629045,0.3426294820717132,0.2673130193905817,0.4068965517241379,0.3874015748031496,0.4716031631919482,0.6049495875343721,0.91871921182266,0.8920521945432976,0.9193154034229829,0.9068627450980392,0.8197424892703862
obj_rel_across,0.49755188479457857,0.5501232212417522,0.47840228087415054,0.5040024349414092,0.40839502442463615,0.5114680145660091,0.75861679285795,0.8373316498316498,0.9048029427220179,0.9271875,0.8776438196153685,0.876482760033599
obj_rel_no_comp_across,0.5113869176638263,0.5074555006443024,0.4318600048609424,0.4700674648676035,0.4035134345018205,0.492400963375135,0.7166656878291342,0.7402461656605304,0.8095238095238094,0.8546763877085476,0.7975903614457831,0.8135022483214586
obj_rel_no_comp_within,0.147965585230328,0.1962731888167997,0.28230245358708833,0.29014891793443326,0.3712441754592684,0.2784848071944407,0.3911670647289803,0.810083182358327,0.7862358272157033,0.7820181688635556,0.6437123988320367,0.6471233846698531
obj_rel_within,0.11374181222707423,0.12025866839533891,0.21117505522801786,0.21830105231050786,0.3713285231846673,0.27409658365891837,0.4279331330405978,0.8742546123984472,0.8532227979274611,0.8357538828056992,0.7332976577614951,0.7286859962985811
prep,0.6076100298088726,0.6118039610829382,0.6254546635489738,0.646563178533234,0.5843212103171129,0.6439224158779808,0.7624606601771208,0.7695321798040832,0.8906152262959302,0.9333447055311527,0.9040835707502374,0.8767854277002086
sent_comp,0.5992779783393501,0.6576237126350163,0.7427507315775472,0.7521259842519684,0.6149253731343284,0.6264844275151243,0.8405116157661185,0.7718268525311812,0.9087779690189328,0.828082808280828,0.8300345585925227,0.763125
simple,0.6132596685082873,0.6218487394957983,0.6881720430107526,0.7840909090909091,0.7558528428093646,0.6833333333333333,0.945578231292517,0.9395973154362416,0.9523809523809523,0.9964412811387899,0.989399293286219,0.989399293286219
subj_rel,0.4528744175409508,0.5011971729410067,0.48390670195088925,0.39135535659154064,0.3547127087461081,0.4870372603400458,0.70828611898017,0.6915299303781969,0.7938516477118348,0.9020528399153089,0.854778156996587,0.8515179572145607
vp_coord,0.41545281823939206,0.46590093323761667,0.42649006622516555,0.5156389633601429,0.5515011547344111,0.5251623376623377,0.8451834862385321,0.9480968858131488,0.9469525959367945,0.9433497536945813,0.86,0.8656716417910448
