group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.3241167434715822,0.2820276497695852,0.21967526265520534,0.12720848056537107,0.20386266094420605,0.29404900816802804,0.30654205607476637,0.3207750269106566,0.32035595105672976,0.37297297297297294,0.33362753751103263,0.3103448275862069
obj_rel_across,0.3822239602245747,0.3858794175552134,0.4424952543038555,0.5200268946306791,0.3958715886785285,0.4475078619738939,0.28943290982336534,0.2848948940070366,0.30983096085409256,0.3941071596133997,0.37931106602806763,0.4150052130987084
obj_rel_no_comp_across,0.44216819800413243,0.4139406645796835,0.44290861834721484,0.5316541019955654,0.49109945675670597,0.4811803549319026,0.41041301193338103,0.40447577592732775,0.34633053221288507,0.3972969711596477,0.3429074225378669,0.40176897366919373
obj_rel_no_comp_within,0.10997143599065176,0.3614368392835049,0.30493336516451575,0.14132551955420808,0.13302744007081307,0.06596695585350563,0.0841191438407424,0.03304867041588557,0.023188878027587706,0.033432638199271766,0.05335036150534534,0.10881494930537139
obj_rel_within,0.024412881451272676,0.312217359591539,0.3234267837805318,0.1654609268677029,0.20685546331969654,0.08644168146832445,0.10294895363771436,0.046541766445978294,0.063963233306299,0.05994962216624685,0.07593318209940195,0.10132618089703473
prep,0.5579121008601391,0.5344638949671772,0.5668467443844185,0.5495824940845181,0.5749143197735062,0.5467509645100693,0.5287803703629397,0.5402042307768274,0.5285991123335625,0.5355618203785742,0.49511309690030714,0.4733722308747298
sent_comp,0.5000000000000001,0.6405405405405405,0.6560975609756098,0.6739352640545144,0.6431372549019607,0.5588697017268446,0.5176775867661368,0.5133433283358321,0.4872994652406417,0.5325552825552826,0.5018050541516245,0.4492537313432836
simple,0.5,0.5934065934065935,0.5968253968253967,0.5897435897435898,0.6209150326797386,0.5811320754716982,0.5544554455445544,0.5,0.5681818181818182,0.5774647887323944,0.5341614906832297,0.5177304964539008
subj_rel,0.28487365870543435,0.20827344872836345,0.3974042730826155,0.4611026171418293,0.4912203104958203,0.35572811716714997,0.3172024019780996,0.3753689567430026,0.38138105170710285,0.2952128852797344,0.23169210096938286,0.19443725743855111
vp_coord,0.29133858267716534,0.37971391417425226,0.32127902550437765,0.24275514489710204,0.3096936634494335,0.24945533769063177,0.24696525742988698,0.2918454935622318,0.2093541202672606,0.17482885729331227,0.20885547201336674,0.32681336593317034
