group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.34523809523809523,0.40982348426707593,0.5816425120772947,0.632829373650108,0.7922912205567453,0.8194130925507901,0.6599817684594349,0.5962732919254657,0.5627118644067797,0.5808580858085809,0.6094808126410836,0.5524475524475525
obj_rel_across,0.3360358716337757,0.46726751331421545,0.6231798271575707,0.6266327693521522,0.8320978421064209,0.7353916815514162,0.6745358133731715,0.7669102894812266,0.8352815341126135,0.8097788660188231,0.830024252887738,0.8034694871000574
obj_rel_no_comp_across,0.37499999999999994,0.46182620730931817,0.6115161892302661,0.5915968703684555,0.7780123243565961,0.6901593901593902,0.6354140914709518,0.6925461302520326,0.7842654974512528,0.7698947254374402,0.8191146641212266,0.8248425488042674
obj_rel_no_comp_within,0.16598814370402115,0.2447195667694022,0.3278377866211863,0.39697953422724064,0.5683917197452228,0.515377855887522,0.39035344393483673,0.41141365162252885,0.6119583410823879,0.4821644690744633,0.552353237450333,0.5775831791893979
obj_rel_within,0.18187170366736172,0.23733338277006358,0.3397806721794371,0.4061390777012948,0.6004881672503448,0.5604378998270565,0.38185314886043975,0.45505157741628066,0.671607350389921,0.548472147106544,0.6004749350236533,0.6417415996213914
prep,0.5126444926701802,0.5965297605974084,0.6996765747728323,0.6691145614771297,0.8353077723525174,0.7700972298660795,0.720304673025458,0.7370759783768654,0.8029371450949677,0.7630405274384332,0.8172951061943166,0.7834372057570729
sent_comp,0.7737397420867526,0.7271309771309771,0.5940507436570429,0.5498445216755077,0.568661971830986,0.6083252662149081,0.6532554618213282,0.7451898075923038,0.722995193523906,0.6529310767721364,0.6877384196185286,0.6452883263009844
simple,0.8208955223880597,0.7832167832167832,0.8407643312101911,0.8115015974440895,0.9614035087719298,0.8782051282051282,0.7888198757763975,0.8534201954397395,0.9128919860627177,0.8813559322033899,0.9025270758122744,0.8897058823529412
subj_rel,0.38199256214523386,0.3300088803880047,0.531334259334913,0.4620868438107582,0.6240240624600026,0.5743226898887276,0.5425869343809108,0.5289420606194568,0.489710354601553,0.4970019986675549,0.44797659678205753,0.46417970858068
vp_coord,0.41881443298969073,0.4666346615458473,0.6783343391671696,0.6803995006242197,0.8816276202219483,0.8473486877343333,0.7131027764247443,0.7536092396535129,0.7005025125628142,0.680521991300145,0.6681318681318682,0.5779601406799532
