group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.21042281219272368,0.2649402390438247,0.2697674418604651,0.27850877192982454,0.3080625752105896,0.31438127090301005,0.29126213592233,0.24216216216216216,0.27952329360780065,0.2679738562091503,0.33195020746887965,0.25751072961373395
obj_rel_across,0.4808157543693052,0.46562177212915973,0.44537431935838634,0.5834597607874961,0.4917711171662126,0.4764249444969556,0.34994885148330696,0.34264476681453065,0.4077864992150707,0.4774601021554373,0.44519157574219737,0.4317051062544063
obj_rel_no_comp_across,0.4923001434287008,0.43587975730832873,0.44279293432970396,0.5804025027184085,0.5513591065958354,0.5512581098511831,0.47493444393027917,0.4667163242904187,0.4642107031840713,0.5016539340001576,0.4447746610756015,0.41295675128515574
obj_rel_no_comp_within,0.14499954333729106,0.2727049983665469,0.264193915731251,0.08570052961001444,0.03506203282730985,0.007825600894354388,0.08346839546191247,0.05716753700577173,0.02454428320976702,0.030255127563781892,0.0446927374301676,0.1149794679521514
obj_rel_within,0.04526166902404526,0.22239329651946055,0.29937543191686333,0.1212252661083119,0.10182445759368837,0.01682981281126567,0.12332030021122646,0.0713577799801784,0.07056094474905103,0.02772335629568771,0.06786846026316341,0.11612420206478052
prep,0.5630465334166147,0.5631892411143131,0.5895086553593285,0.5661492978566149,0.5807608414359126,0.5726783557231231,0.5551350549124369,0.5371535785482547,0.5583530128742287,0.5500009860182611,0.542134662742507,0.534095616869666
sent_comp,0.552995391705069,0.6130339881509199,0.6064447966191231,0.6767295597484276,0.6328894035900405,0.5959564541213064,0.5716594827586207,0.5443583118001722,0.5409790209790211,0.5493348115299336,0.5341696929679762,0.5636615811373094
simple,0.538205980066445,0.5657894736842106,0.6092715231788078,0.634304207119741,0.6068965517241379,0.6232876712328768,0.5798045602605862,0.5333333333333333,0.5304659498207884,0.5531914893617021,0.5342019543973942,0.5382262996941896
subj_rel,0.4030534351145038,0.3161238223418573,0.4684136199592029,0.5314344981649912,0.5494487411551753,0.4946521700698312,0.428973404738132,0.4271579344138711,0.4967110672586746,0.4121217531018477,0.3494073852210004,0.4148406809253601
vp_coord,0.3215111796453354,0.31467710371819957,0.34782608695652173,0.3506442795782897,0.4048613748575769,0.35231462515362555,0.28626842513576417,0.27201322860686233,0.2800718132854578,0.21457085828343314,0.22487223168654175,0.31311419857675366
