group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.23692810457516336,0.3248652809853734,0.4074766355140187,0.6147540983606556,0.6639427987742593,0.6538461538461539,0.5231646471846044,0.4449968924798012,0.44686299615877084,0.41245593419506466,0.4157927205428748,0.38231292517006804
obj_rel_across,0.4698504399384276,0.5412470346000627,0.5767325237145792,0.5965838305684872,0.6371792907366736,0.6155549219234834,0.6627398888383962,0.658490081765849,0.6133082340286065,0.5929293091539907,0.5745565454691388,0.5064134808853118
obj_rel_no_comp_across,0.4911017352409352,0.5148235158468214,0.5301047508828155,0.542713567839196,0.5684220926785891,0.5593867061590732,0.5769198432849624,0.5590086675674785,0.5524101994478837,0.5629666750187922,0.5741689104763916,0.49573118673008904
obj_rel_no_comp_within,0.1705694096771127,0.1633154129450112,0.19064365631957347,0.19149747682196924,0.08713359060678216,0.10614884418878845,0.0703187488300063,0.07759150647149717,0.06302143708468709,0.07973679770541589,0.03376736425954807,0.09530479070507719
obj_rel_within,0.1488183865918375,0.15349555033102077,0.17787214637900076,0.14159154249770345,0.06092620134365865,0.11829032703187525,0.048608925827888116,0.06025583263139337,0.06818181818181819,0.1063333057372299,0.09336593210048733,0.11852816672093783
prep,0.5435022837778105,0.5872462714915686,0.5885423618217139,0.6044753504840588,0.6403066776034952,0.6633555380304379,0.6497481108312342,0.6455642029513862,0.6349937674550704,0.6306204491515847,0.6178659190807462,0.5965575498051285
sent_comp,0.5470925470925471,0.6618607794548321,0.6066076909189384,0.6199233716475095,0.5744459833795014,0.6395036194415719,0.5269586459605654,0.36994219653179183,0.34674537828180824,0.34424880697712684,0.3428474919777065,0.5096543504171632
simple,0.6149425287356322,0.6779661016949152,0.6698564593301435,0.7262569832402235,0.695,0.6799007444168734,0.723404255319149,0.6567901234567902,0.6601466992665036,0.6506024096385543,0.6334164588528678,0.5774278215223096
subj_rel,0.3093847846323094,0.40023576300204894,0.4464271142180997,0.5666410453497309,0.5650905176077287,0.6133498791718373,0.5983185690910118,0.5812289681305319,0.6140947752126367,0.6217444717444718,0.5716876279613923,0.5861925089065059
vp_coord,0.320361362056984,0.3757798165137614,0.374680669883622,0.46991869918699186,0.4457593688362919,0.3970818134445023,0.4218487394957983,0.3536299765807962,0.3273761169780666,0.38324873096446704,0.3782108060230292,0.3563169164882228
