group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.283436669619132,0.33087149187592324,0.32091690544412604,0.3352192362093352,0.3372093023255814,0.43630816170861936,0.5209380234505863,0.7082926829268292,0.7490039840637449,0.6800364630811303,0.6176470588235294,0.7117701575532901
obj_rel_across,0.5894375079977332,0.5067713839802649,0.4474333850813122,0.48076081427946205,0.5211482496538864,0.48391416309012875,0.5628594689707698,0.6662649857866766,0.7583987333057965,0.7511957650342985,0.7069793265619387,0.8439738399252569
obj_rel_no_comp_across,0.5851995240547692,0.5070475357064724,0.4270871676739851,0.4462590943642089,0.48625382202800416,0.4417475212276432,0.5235188952592318,0.6312882519779071,0.6975381196966526,0.6817253581505557,0.6680530767440056,0.7606364889294599
obj_rel_no_comp_within,0.013703018223234626,0.06624257570348252,0.24530968747357357,0.30035664942325613,0.18911342288120955,0.33073746070232396,0.35375670840787116,0.34667392932525365,0.474742685001813,0.40491278323492447,0.419499371033625,0.5999568543502432
obj_rel_within,0.0009892646466126845,0.05218983144515059,0.23606761059198095,0.28018495127067083,0.14778325123152708,0.3126083616811149,0.33431622939400973,0.372789264986348,0.5162884951948171,0.5183781160914661,0.5256755716375394,0.7463732985269439
prep,0.571120731120731,0.596199610586284,0.5989174560216509,0.6251189617880317,0.6209661139149243,0.6114558930308385,0.6318630845546149,0.6916330224140331,0.7096979433425058,0.6972640112245693,0.7178105317836503,0.7764496483850141
sent_comp,0.5576719576719575,0.5531370038412292,0.4977168949771689,0.5334987593052108,0.45747126436781604,0.6188174042394943,0.6553341148886284,0.6586896822283248,0.7240856957368534,0.6892307692307693,0.6987901543596162,0.7224268689057421
simple,0.5688073394495412,0.5508982035928144,0.6038781163434904,0.6749379652605458,0.6718346253229973,0.6746987951807228,0.7253886010362695,0.7608695652173912,0.8333333333333333,0.8308605341246291,0.8373493975903614,0.9032258064516129
subj_rel,0.5303434343434345,0.46483699376692883,0.40114008835684767,0.46646297104612244,0.4103840310158747,0.43599518868116854,0.4371021896306672,0.6970913070876588,0.8018860973992487,0.7889868162284216,0.726658707146512,0.8478551751279024
vp_coord,0.3547703180212014,0.35065789473684206,0.33646742780389527,0.3525525525525525,0.4023451813851227,0.46460866853757404,0.589644240929905,0.8093578894972622,0.7678244972577697,0.8321747765640517,0.7696102614701529,0.892722371967655
