group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.31741761936785473,0.32171581769436997,0.3237410071942446,0.4108983799705449,0.4278074866310161,0.5245901639344263,0.451985559566787,0.3686553873552983,0.3613382899628253,0.35301278149726106,0.31788079470198677,0.24507658643326038
obj_rel_across,0.49148356866966386,0.4348707715085777,0.4229040187969414,0.47464366721738394,0.47433135071670945,0.4168389277159826,0.4413375276709775,0.43517701385325813,0.4881129799162586,0.4008348704009319,0.4367201949329184,0.4355839823937003
obj_rel_no_comp_across,0.473377250031469,0.47384828541738827,0.43474148399054136,0.464372073879714,0.46502318527082637,0.4524582820024639,0.43511344770337573,0.46738276133088813,0.4610555538029591,0.3915546161802402,0.42284332097337957,0.4277074831929073
obj_rel_no_comp_within,0.18057053230075484,0.21802801275828596,0.2956016911718306,0.2955455926860817,0.29560448976094594,0.3675155766343841,0.31165732972364435,0.16079352649438788,0.1822538135931635,0.3169430194210333,0.2648843382631778,0.2106543050383768
obj_rel_within,0.12786193430541998,0.20122605118683673,0.30584228728319124,0.30041058087096995,0.3182372408987982,0.3995271867612293,0.29766803840877915,0.11015317652967271,0.13956293458209168,0.28360351441653264,0.22936397504376316,0.1451974664011053
prep,0.5595036240660345,0.5869409232241091,0.6096688024861637,0.629597744805118,0.6333674243673914,0.5588306257037157,0.5363843445848001,0.45741332738582013,0.5375576565858953,0.5784258468027854,0.5456033921786771,0.4780318880311666
sent_comp,0.4585592563903951,0.5172413793103449,0.6123222748815166,0.5622703144140465,0.6316911921518448,0.7499191200258816,0.5838359469240048,0.5630810092961488,0.5436451521182826,0.6107981220657278,0.49164387724096015,0.4564643799472295
simple,0.5889212827988338,0.6079545454545455,0.64,0.6612466124661246,0.6666666666666667,0.8275862068965518,0.6713780918727915,0.6779661016949152,0.6113207547169811,0.6836158192090396,0.6257668711656441,0.561056105610561
subj_rel,0.4785714285714285,0.45437840366175536,0.4537562501917237,0.38518407885893513,0.40259709597450116,0.33188976377952756,0.3526922469603663,0.4117255163224517,0.43349358974358976,0.34588619632588213,0.4003895818278928,0.34819390358533636
vp_coord,0.36714679742568185,0.36506497431248114,0.3612385321100917,0.38347395984870525,0.39750849377123443,0.4958677685950412,0.3474865788189361,0.35473617291799114,0.303370786516854,0.32014260249554366,0.23727422003284074,0.21938325991189425
