group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.38562664329535495,0.41873915558126085,0.6000000000000001,0.701195219123506,0.7673716012084592,0.6819012797074955,0.5642585551330799,0.6064382139148494,0.5608695652173913,0.5968688845401173,0.6085308056872037,0.606060606060606
obj_rel_across,0.39624249920604404,0.47117720134240637,0.6143324985551917,0.6427308494878861,0.7148845866165701,0.7109593926733581,0.6437920161818074,0.673385393029843,0.7587144450641384,0.6850052037466976,0.6636038301576556,0.7464763603925069
obj_rel_no_comp_across,0.40551728651602664,0.4687787936777943,0.5778022078695433,0.6103132857208965,0.6747818557250383,0.6772791182507232,0.6126321187430558,0.6490332934639435,0.7291864751705616,0.6655515804797968,0.6600003174452012,0.774175012313249
obj_rel_no_comp_within,0.3223877808398337,0.2234496189101165,0.33244343769382195,0.38181078538557367,0.4232132186383913,0.34479754980471494,0.34615003222767615,0.3202256729048857,0.5142889100162183,0.44666430630721765,0.5075894938610578,0.5872511485451761
obj_rel_within,0.344393556032412,0.21186366730074518,0.3599480137876477,0.3819816075232504,0.44201267852152554,0.38898675153578566,0.34840391868971976,0.33837681707136014,0.5544681909275757,0.47911607888482044,0.5152494656170169,0.6289606585072159
prep,0.5838902436754221,0.6044563308575939,0.6696012512294619,0.6638396783515518,0.704914505156175,0.6875368586593277,0.6779254809228605,0.6609913625398801,0.688603927636669,0.6577302866956066,0.6822740220121016,0.735957575403092
sent_comp,0.7766990291262135,0.7213906325446645,0.7931562819203268,0.7004464285714286,0.6150358896864374,0.6469145892930119,0.6820783795684721,0.6861689679382167,0.7283065512978986,0.6646394439617724,0.6788902291917974,0.6329380764163374
simple,0.7894736842105263,0.8039867109634551,0.8201892744479495,0.7761194029850746,0.9003436426116839,0.80625,0.8125000000000001,0.760233918128655,0.8791946308724832,0.7507163323782235,0.7961783439490445,0.8581560283687943
subj_rel,0.41461068181112876,0.4162778335597425,0.5319456654283526,0.4710672368301338,0.5212210733628755,0.529465905803771,0.4621189868269427,0.45539122682698246,0.5005559198335091,0.43839046498234724,0.41709436455104426,0.4419326641950749
vp_coord,0.4406631762652705,0.48696319018404904,0.6741463414634147,0.7429451000513084,0.8547579298831385,0.7534311405584477,0.6519480519480519,0.683163941670349,0.688341848583372,0.627017841971113,0.6223005729396209,0.5907553551296505
