group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.278357689631176,0.336866902237927,0.30714285714285716,0.35389408099688474,0.3669018601667735,0.44567219152854515,0.6587837837837838,0.8672768878718536,0.888888888888889,0.9325153374233127,0.9120198265179679,0.8296943231441047
obj_rel_across,0.4113833344707568,0.4330594900849858,0.38212895987013296,0.4678635598375847,0.48766406917441163,0.5545227275866356,0.7082536259608362,0.8844854762440891,0.923913531976091,0.9316020482809071,0.926232867355767,0.908101101749838
obj_rel_no_comp_across,0.430854738428688,0.3993236113053539,0.35615405332615135,0.423614240648941,0.4741940109768339,0.5144445626729091,0.6964979827938764,0.8008198588020953,0.8426907857546637,0.8549865229110511,0.8497246987813025,0.8418988514663734
obj_rel_no_comp_within,0.2099647488354526,0.31649155793833295,0.3807278429676093,0.3441393462647188,0.30328464825562856,0.2570317628642125,0.2999908617380974,0.7781663752185861,0.823187907196766,0.8538497217068645,0.8229161965792681,0.7580171502408082
obj_rel_within,0.1985237450977034,0.2880364836886576,0.364959317538263,0.3086423210485046,0.2765090234144751,0.2383189699927318,0.328005328005328,0.8502666840119683,0.8979073909171861,0.8880499627143922,0.8910895638987179,0.8358620689655172
prep,0.5757770551312108,0.5853219594716194,0.578391664070343,0.5864379250837478,0.5632010613918706,0.6323403858990081,0.7251434803597289,0.7717366883846326,0.8711025918146781,0.9152838800494818,0.9539050269612106,0.8728761352119394
sent_comp,0.5609756097560976,0.5874476987447699,0.6969696969696969,0.6976895541815815,0.6644780039395929,0.6389027431421446,0.9323865390552639,0.9357568160451268,0.9268912905276542,0.8924975641442027,0.8651191969887077,0.8288068355202929
simple,0.5906432748538011,0.623229461756374,0.65,0.6374269005847955,0.6666666666666666,0.6612466124661246,0.9403508771929825,0.9688581314878892,0.9722222222222222,1.0,0.9964412811387899,0.9929078014184397
subj_rel,0.36569875329970464,0.31941306730489627,0.2956982131039047,0.2942155940056469,0.36031975709846525,0.3951482479784367,0.6651406838750573,0.8868028713418001,0.9187014953624835,0.927467073869059,0.9145051034741081,0.8516731986735001
vp_coord,0.3578595317725753,0.3746941628801118,0.3611018918021905,0.43069306930693063,0.516213847502191,0.527287319422151,0.8160095579450418,0.9149847094801222,0.9498806682577566,0.9195402298850575,0.870516717325228,0.7643219724437997
