group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.23984526112185692,0.23649906890130354,0.2911877394636015,0.31860970311368575,0.3356353591160221,0.36406249999999996,0.35940803382663844,0.35398230088495575,0.35049961568024596,0.22081016679904686,0.24292101341281672,0.2142310635042081
obj_rel_across,0.5436100030684259,0.40204860247159324,0.45705282307842243,0.5195617612497407,0.5372339534805833,0.5261341790039271,0.42693607337425005,0.4859686337239629,0.46980688009801075,0.3932816169667639,0.35995995338837006,0.44162704701531963
obj_rel_no_comp_across,0.5465337746629931,0.4693813020412465,0.4747901137701059,0.5255282547307605,0.539165180635361,0.5251493292424194,0.4535841245556405,0.49174592391304356,0.46176174035259243,0.42019226155248807,0.35742303577796264,0.424787780835481
obj_rel_no_comp_within,0.016848107827890098,0.1478274642310332,0.17933016745813546,0.1464151183304989,0.1354229324836208,0.2854278764649517,0.3139156729617162,0.18586063838794345,0.2135401587761135,0.23345944742949798,0.2839554722003751,0.19302617073649558
obj_rel_within,0.001342719582606027,0.13862247540134648,0.16670195957062112,0.11295034079844207,0.10001857825668396,0.3111111111111111,0.31430475344291425,0.21183173552591178,0.21798068930238507,0.23671200098527367,0.2596177877005615,0.1294004747714531
prep,0.5460914308331685,0.5458087295306507,0.5822140746006211,0.5996662539699628,0.5945089757127773,0.5656588835981872,0.5511670749235784,0.48449108469539376,0.5204116934786368,0.42960196459633687,0.4592524804932088,0.42797202797202794
sent_comp,0.4605009633911368,0.5357142857142857,0.5508317929759704,0.5968457368161656,0.5829831932773109,0.5703037120359954,0.6465976795233616,0.5834066256229844,0.5563167991230473,0.5415121255349501,0.4544822793606672,0.3532163742690059
simple,0.5333333333333333,0.5384615384615383,0.6201117318435753,0.6580976863753213,0.6997389033942559,0.7242524916943521,0.8666666666666667,0.6916666666666667,0.6666666666666666,0.6072607260726073,0.6148867313915857,0.563573883161512
subj_rel,0.5321285140562249,0.41428335262026783,0.4467986184909671,0.5003521126760564,0.5083098037814074,0.4528421052631578,0.388198859005705,0.4321316427520967,0.390788784067086,0.3086750050163869,0.31723195104485385,0.3567534827377347
vp_coord,0.34820457018498363,0.3361344537815126,0.3141564318034907,0.30643203883495146,0.3150859325270528,0.4162348877374784,0.3914728682170543,0.3367741935483871,0.29794721407624636,0.22181146025878,0.19409282700421943,0.22554983621899863
