group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.3666873834679925,0.3410950283196979,0.3449720670391062,0.5031446540880503,0.617620345140781,0.5794066317626527,0.5640624999999999,0.46236559139784944,0.4231487243310517,0.42607121303560647,0.4039603960396039,0.4161585365853659
obj_rel_across,0.3486167141072635,0.47881394051710174,0.547257126858912,0.5344696786273465,0.6288425678045899,0.6182844000431236,0.6366822429906541,0.5983610712173693,0.5953589303839558,0.5330450987700336,0.5516439773903352,0.5409338083630226
obj_rel_no_comp_across,0.4166918753681798,0.42446805196423565,0.5219806379939691,0.49927413501088796,0.5697672350943329,0.5505962255313336,0.5789676128932996,0.5629421556387849,0.5607227903067656,0.5417050085447614,0.5707280673702163,0.5520923023936628
obj_rel_no_comp_within,0.18952914906263554,0.2620170794970194,0.16938328670478045,0.1526802434456929,0.08946912282642769,0.1437971362990491,0.07114241133555434,0.07709930549291964,0.062300872066561076,0.09862481365471264,0.03615564932020628,0.038162803498256986
obj_rel_within,0.2021553325901152,0.2254567871637242,0.17348439798441362,0.1531953279313187,0.08897200724190756,0.15310834813499113,0.07894104453700737,0.10605052593724715,0.0824526255812671,0.1675623159364848,0.1269183047084177,0.08981928788692074
prep,0.5566203794249951,0.5476827776078311,0.5726004922067268,0.5846510647269659,0.6509773859716367,0.6870342771982115,0.6673276127311887,0.6479406919275124,0.6394785457840984,0.6256608682599776,0.6057071366805881,0.5936433692443354
sent_comp,0.5330372015546918,0.5821972734562951,0.5534299516908212,0.5353930387172467,0.6428424727870199,0.6530954879328437,0.5956873315363881,0.3773123909249564,0.35933970460469156,0.35168359166221275,0.4231704620826885,0.5223150014396775
simple,0.5501618122977345,0.6629213483146067,0.6746987951807228,0.6825396825396824,0.7398843930635837,0.7597765363128492,0.6783625730994152,0.5951742627345844,0.5876010781671159,0.5897435897435898,0.5863013698630137,0.5957446808510639
subj_rel,0.31479796942398547,0.2596226796823631,0.36873422286332497,0.3745464838020739,0.46747708757637474,0.5383291255450998,0.5639709785878605,0.5306223246624958,0.5905294332967289,0.5476176383545428,0.5395357858666838,0.5520330540217013
vp_coord,0.3517772077684133,0.36384527001148986,0.3466204506065858,0.3976038936727817,0.4977099236641221,0.281870595771941,0.2872277810476751,0.278236914600551,0.2975871313672922,0.36534167038856635,0.3363228699551569,0.38790206433029284
