group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.37896645512239346,0.39922229423201555,0.6201413427561837,0.6473988439306358,0.737603305785124,0.7712707182320443,0.6743515850144093,0.6343825665859565,0.5660377358490566,0.5735115431348724,0.6241900647948164,0.5595628415300546
obj_rel_across,0.3623468151007766,0.45228585575177427,0.5444754303298394,0.6118649103694167,0.6744943232619734,0.7422980111319887,0.5855329328295322,0.5668910891089108,0.7234421952910874,0.683025876723541,0.7254789615040286,0.7996952574439717
obj_rel_no_comp_across,0.43485487523633415,0.43478667081905953,0.49324790253993783,0.5470893613201478,0.6017495395948436,0.6843004534402314,0.5377944553908711,0.5088576011406165,0.6940236154682893,0.6691380340374687,0.720977171492205,0.8283667369901547
obj_rel_no_comp_within,0.23770117679744399,0.3125446960667461,0.4235086014674191,0.4656796110560026,0.5251430530285052,0.4634278233151184,0.42212957746478874,0.44071772275382814,0.6012600741050447,0.5398790899931061,0.5816898860141125,0.6769067562490331
obj_rel_within,0.2606052931492972,0.3202165953911947,0.4618008093220912,0.475110352999388,0.5493774541999134,0.5041630867765367,0.4362316798196167,0.4596571832479237,0.6323156751538554,0.5609582477754963,0.5966678504701758,0.7009740932642486
prep,0.5582826990725935,0.5960958079653892,0.669486142221925,0.680543340173947,0.7330770800734743,0.7379536143442412,0.675891130363685,0.6752417642896454,0.7536073574234924,0.7085498021675555,0.7373865698729583,0.8053172154359864
sent_comp,0.79463243873979,0.7321524422973698,0.7906976744186046,0.7530656407790335,0.6622249141934181,0.6564368274212834,0.6732756802362371,0.6380109565950274,0.7455389880224884,0.6977267611973892,0.6997840172786178,0.6726897263810016
simple,0.7724137931034483,0.7951807228915664,0.8024691358024691,0.8813559322033899,0.936026936026936,0.8109756097560976,0.7457627118644067,0.784431137724551,0.8673139158576051,0.789156626506024,0.8421052631578947,0.9144981412639406
subj_rel,0.3905515336965445,0.3132917146493727,0.45677241379310346,0.4503292765224676,0.5078046754769524,0.5116161488484972,0.4599995494176222,0.46592243065945443,0.4786641929499072,0.4795535100248638,0.4672861850991409,0.4791830322073841
vp_coord,0.3968586387434555,0.4752475247524753,0.6782798040283069,0.8037602820211516,0.8866995073891625,0.7759197324414715,0.5991657186196435,0.7230977037370554,0.6990990990990992,0.6494702901888529,0.6593616007622678,0.6204922724670864
