group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.2755203171456888,0.3253234750462107,0.28663793103448276,0.3387096774193548,0.2800417972831766,0.38121546961325964,0.4930795847750865,0.6068548387096775,0.7091541135573581,0.6025768087215064,0.5545454545454546,0.5948026948989413
obj_rel_across,0.24836467702371223,0.1502421059810407,0.17847079742853234,0.21246866833768865,0.32889532616567324,0.35091802430824925,0.4431714179180367,0.6192708333333332,0.7018019238585558,0.6529362416107383,0.5517697165516229,0.6965885440231652
obj_rel_no_comp_across,0.2580910381941849,0.13038895330452197,0.17021086888680842,0.17382548984071367,0.2776205248975341,0.27102737626447215,0.3616685456595265,0.49293482281571355,0.6054444080026238,0.5794414184725923,0.5095497244271898,0.5805911212157472
obj_rel_no_comp_within,0.18563573548732423,0.2959753057105544,0.3818297879681866,0.4403712296983759,0.37464665500067307,0.38948850305021115,0.4117239048855532,0.4703847816688283,0.6075495889584432,0.5948318977493747,0.6065970013630168,0.6846878611584494
obj_rel_within,0.1416952934613465,0.2897838189574145,0.3912746829346604,0.4557716084073284,0.3100031580609506,0.3489667934614989,0.3564530289727832,0.47201603958706595,0.6333306503541533,0.6419205627126419,0.6669277243231148,0.7805404524813163
prep,0.37730984099699183,0.4743547241297656,0.5154011915325137,0.564970001935359,0.557675570730401,0.5691935061534433,0.550503933525007,0.6076864271318368,0.6506006118033277,0.6908445146014206,0.7058871694096455,0.7613071895424837
sent_comp,0.33381924198250723,0.30528846153846156,0.260339573356552,0.3912483912483912,0.4520301832554797,0.500998801438274,0.5406643757159221,0.5848670756646217,0.6563213144682793,0.6548269581056466,0.644754615038271,0.6999002991026919
simple,0.490066225165563,0.547945205479452,0.5972222222222221,0.6335403726708074,0.6666666666666666,0.6703910614525139,0.6936416184971099,0.7017543859649124,0.7185628742514969,0.7361963190184049,0.7499999999999999,0.8219178082191781
subj_rel,0.10034562211981567,0.1214127144298688,0.18158824298983908,0.20256941566514713,0.25361298959870926,0.26436151340192887,0.2552800734618916,0.32948438634713145,0.4600802407221665,0.4553305539011316,0.4371851924299477,0.6188916188916188
vp_coord,0.23821339950372208,0.1926977687626775,0.16008771929824564,0.19139784946236557,0.39110529758011775,0.4194528875379939,0.5228276877761414,0.6885572139303483,0.5746209098164404,0.7415036045314108,0.7407407407407407,0.8058690744920993
