group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.354127284183995,0.39579468150896724,0.4232365145228216,0.5714285714285715,0.6881496881496882,0.672782874617737,0.4849699398797595,0.4373897707231041,0.41489361702127653,0.4035087719298246,0.3894878706199461,0.35157545605306795
obj_rel_across,0.379533424818663,0.44444106695037616,0.4721497477889724,0.5423037056232184,0.6293885142990002,0.5980601789288219,0.5927855520434583,0.6266752209865982,0.590784679486062,0.57369497665558,0.575077101002313,0.5722315210877605
obj_rel_no_comp_across,0.4063173212731656,0.41553687826441976,0.4636637133946068,0.5271643430639246,0.5971488912354805,0.5456782083288108,0.5307218802462228,0.5481578991781006,0.5494380668812282,0.5604643994657351,0.5659812303031359,0.5632964153864475
obj_rel_no_comp_within,0.24384565639146366,0.33243982346411066,0.2880536207123144,0.186003857951491,0.07916872835230084,0.16045063057520761,0.12319912528942631,0.11801730920535011,0.11758134338779501,0.09457080730335138,0.060448775665130725,0.01949367088607595
obj_rel_within,0.2634398852602252,0.3215132742090814,0.3252783193911567,0.2303116016663848,0.10085522926326636,0.1735200088193143,0.11961219105579203,0.1219571888472617,0.13951997720960047,0.13620082896691954,0.11119857347105978,0.03151065801668211
prep,0.5558838866678255,0.5654926640633885,0.5724802634765342,0.5796712985822107,0.6146808387952409,0.6461120737393043,0.640799165634574,0.6468734112862227,0.6412872304005478,0.6280152348709268,0.6059351276742582,0.5974404168901831
sent_comp,0.526027397260274,0.6416763678696158,0.5929880761701372,0.585890170021497,0.5620600222304558,0.6950354609929078,0.49420546061677467,0.3893805309734513,0.320666987333654,0.34233926128590975,0.4072998755703028,0.5273120605732828
simple,0.5642633228840126,0.6684636118598383,0.6796116504854368,0.7062146892655368,0.7188405797101448,0.7556818181818181,0.7046632124352332,0.655,0.6601466992665036,0.637037037037037,0.6313131313131314,0.5952380952380952
subj_rel,0.35375482338972986,0.32019998295599805,0.37303347867105224,0.39340620503370105,0.4190917045358322,0.529500663109521,0.4788022675517225,0.47590331172420725,0.5155053919651338,0.5631332136860998,0.5278977681785457,0.5539581847528247
vp_coord,0.33900760593987683,0.3812070282658518,0.35397692774741957,0.5628245067497404,0.5898566703417861,0.4640489546149923,0.4149659863945578,0.3692307692307692,0.3318049187161317,0.3527289129454217,0.3744038155802861,0.37775647171620325
