group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.36856668511344765,0.3251612903225806,0.35735917625681407,0.40272614622056996,0.40601503759398494,0.4186289900575615,0.5450346420323325,0.7699901283316881,0.9037758830694275,0.9512820512820513,0.953125,0.8597081930415263
obj_rel_across,0.4480335969939532,0.5084217643081808,0.4284840541721276,0.49378210128184374,0.5015415136323423,0.5821550463188688,0.6737277189356755,0.8432759944390265,0.9079725675096443,0.9312358315587003,0.9457534985062558,0.9081141005415085
obj_rel_no_comp_across,0.457760400650178,0.4595387509702543,0.3856883091429753,0.439297257970254,0.4569084467648704,0.5260747546110778,0.651919046371496,0.7445309756450246,0.8136441061687403,0.8735769350103821,0.8936390846315193,0.8690918746680829
obj_rel_no_comp_within,0.20701692628120508,0.2883238643601436,0.33160633184884697,0.3242384488548148,0.33942248170221034,0.2293286547842152,0.31544291032048527,0.6823213068862,0.7206754814019884,0.7240090925717869,0.7531889046365661,0.7385618184097272
obj_rel_within,0.19160650535501786,0.20085348506401138,0.28509500209144034,0.28025089293492467,0.2912869497870143,0.14408307492608352,0.3162695672191529,0.7662124920503383,0.8122309259298149,0.7439460720767437,0.8062909055387321,0.8231522996084478
prep,0.6018699562728856,0.5824134233268151,0.6012030617429643,0.6625360639455139,0.596912682400413,0.6218873181465592,0.6726723753897936,0.7361975781624135,0.8323290291726447,0.9076535961417489,0.9566616652532237,0.9000536237264365
sent_comp,0.5161015141821284,0.6148962148962148,0.7417538213998391,0.7683890577507599,0.6059438635112823,0.6237599806436004,0.7668320340184266,0.8243618903209503,0.8948256467941507,0.8784596871239472,0.8783822272856735,0.7910009781545484
simple,0.5942857142857143,0.619718309859155,0.675392670157068,0.7272727272727273,0.6548672566371682,0.6741573033707865,0.880794701986755,0.8235294117647058,0.9210526315789475,0.989399293286219,0.9964412811387899,0.9824561403508771
subj_rel,0.3703959200768681,0.38063470437621855,0.30187326770524703,0.32783579402232627,0.35170795068705424,0.38161833489242286,0.671837354368131,0.8218722091418365,0.8536616979909267,0.9187140115163147,0.936269915651359,0.8821707712726736
vp_coord,0.3859208045254557,0.40532959326788215,0.37790899617922885,0.43950813169377234,0.5275694750771946,0.545958795562599,0.8093994778067884,0.9453302961275627,0.9657971014492754,0.9239401496259351,0.9035874439461883,0.8658294778585591
