group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.3209054593874834,0.3719211822660099,0.3788373612018288,0.37283950617283956,0.3952901597981497,0.4843624699278269,0.5030487804878049,0.6818181818181818,0.6625,0.6014551333872272,0.4983860555196901,0.5590778097982708
obj_rel_across,0.5692623025158259,0.4735466900482245,0.4552027937575169,0.48698636937435286,0.46410539234724785,0.5330800492035563,0.6213145952276388,0.6606028556319408,0.7405768711159146,0.735664241670727,0.6766798418972333,0.7820182627019434
obj_rel_no_comp_across,0.5542448336191517,0.46553883766204374,0.4429893392499594,0.4502158905809654,0.42943301909859,0.4614976594926471,0.5679283936698244,0.6537136176235309,0.7105324035824052,0.6915058842366504,0.6469256488297825,0.721801697596489
obj_rel_no_comp_within,0.02810807068556692,0.0953802151339924,0.19749587231700605,0.22323053720942326,0.2852694379762184,0.26782420247416827,0.2820688430611572,0.2625992810559668,0.43202451859133756,0.37781079459413125,0.41820038152556493,0.5206624409644545
obj_rel_within,0.00954662601183346,0.07549811523963383,0.1947308471768169,0.1841676434432088,0.258805682410758,0.20825030485084614,0.24187537567621717,0.2910340876539673,0.48186436146511014,0.46650839919463893,0.5116941339010053,0.6539242503062542
prep,0.5582152617603163,0.5658240724746166,0.5868187117458467,0.6288156288156288,0.6216103719919219,0.6368987454664368,0.6621867645535146,0.6771624880556946,0.689603683195421,0.6912382196510217,0.7083219205671474,0.7554645508062452
sent_comp,0.46715328467153283,0.37270442683162575,0.3886558817655283,0.4405711106990543,0.4746869896570495,0.5877687330411189,0.641856896220986,0.674441986728333,0.7074254283900994,0.6730962427164958,0.6710763680096212,0.7254070934641982
simple,0.5333333333333333,0.5311475409836066,0.5592705167173252,0.5889212827988338,0.6512968299711815,0.6938775510204082,0.7427055702917772,0.775623268698061,0.7713498622589532,0.7734806629834254,0.8259587020648969,0.8348348348348349
subj_rel,0.47626134841494266,0.36568580248661814,0.36313734367042044,0.3370200215529465,0.275099306799595,0.36888201957753736,0.5046724375368877,0.732159912675672,0.8230047670306012,0.7842556969517609,0.6546535389188185,0.7930669888981194
vp_coord,0.34782608695652173,0.3473227206946455,0.3443565780014379,0.35294117647058826,0.4105141090065713,0.4804943993820007,0.6223241590214067,0.8326693227091633,0.7298001737619462,0.7859484777517565,0.8040345821325648,0.756608933454877
