group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.3430555555555556,0.310099573257468,0.278701504354711,0.3089285714285714,0.2568627450980392,0.21517771373679156,0.22893772893772893,0.23862487360970677,0.1901565995525727,0.25354777672658463,0.23940677966101692,0.21507760532150777
obj_rel_across,0.309330565646082,0.41957345327758744,0.38846010386480356,0.4289851796386036,0.321220653704197,0.3358465825274546,0.23437675557852633,0.19121107091355277,0.2819695212854067,0.36984770733322303,0.383881178475773,0.4219041939972173
obj_rel_no_comp_across,0.378659494839849,0.4235200088193143,0.4047089747353998,0.43614434120078155,0.4378325194956636,0.45708229079788715,0.3695978991036937,0.27992928794606153,0.30385660890248045,0.3799671592775042,0.409318865687973,0.4137931034482759
obj_rel_no_comp_within,0.3130634217819259,0.3005855562784645,0.30040232454179705,0.2963174966609426,0.21578481684657586,0.1511884257664485,0.18501260407913833,0.18043434138420944,0.14549548574274146,0.06786519695660423,0.05449702929727515,0.13574763263840323
obj_rel_within,0.2832991088339082,0.2854851405741783,0.31358580881317755,0.3300368845886566,0.3233131525840134,0.17378048780487804,0.225081369186745,0.15366758345739445,0.16337442447645925,0.0725327739905611,0.03937637902189463,0.1153524658679298
prep,0.5619116582186822,0.5550897132751803,0.5576452923171694,0.5462385068220748,0.5632684824902724,0.5549351791655512,0.5303446731407399,0.5386210674596964,0.5474216220484878,0.5261052291279399,0.5281885588832277,0.5188846047334001
sent_comp,0.5357142857142857,0.5537047673750718,0.48759191176470584,0.6246591941835807,0.5997138769670959,0.5773700305810396,0.5651783038657476,0.5150242326332795,0.5068773778167983,0.5399261153736857,0.45800961894191644,0.4226415094339623
simple,0.5405405405405405,0.5405405405405405,0.5614035087719299,0.5827338129496403,0.5743243243243242,0.5813148788927336,0.581081081081081,0.5371900826446281,0.555956678700361,0.543046357615894,0.5234899328859061,0.48344370860927155
subj_rel,0.33015075376884423,0.32633320605829197,0.4284418503766218,0.46825100576500356,0.5051203169117957,0.42716097183234925,0.27434122376060743,0.29250362393870366,0.4356390077776244,0.37903141086248554,0.25394878086183104,0.2522266976796959
vp_coord,0.34299516908212563,0.35608308605341255,0.3624801271860095,0.3651877133105802,0.3700877527661198,0.24502712477396024,0.21514712976362763,0.2773993808049536,0.1885377611140868,0.15340086830680172,0.1995381062355658,0.31194690265486724
