group,1,2,3,4,5,6,7,8,9,10,11,12
long_vp_coord,0.22194513715710723,0.30375426621160406,0.26877470355731226,0.32676056338028164,0.3408866995073892,0.4294167371090448,0.4385633270321361,0.6290115532734274,0.8110344827586207,0.6555183946488295,0.6564215148188803,0.7124563445867288
obj_rel_across,0.14533884823417118,0.08178438661710036,0.05723245785966288,0.1332802758986603,0.2092981419135977,0.24250618491456188,0.4033760186263096,0.6179288620553879,0.6632818499872003,0.6063232847026043,0.4984865073742513,0.6693258183394755
obj_rel_no_comp_across,0.13043053792834133,0.06900797192896056,0.05243934255152622,0.1236634306756198,0.19598404024633534,0.1914457704087021,0.316282722513089,0.5025447254780999,0.5195485832081339,0.5103833596984282,0.46375487329434695,0.5929430960636345
obj_rel_no_comp_within,0.25009265858873847,0.3504198857910648,0.4581345236262891,0.4972429885706642,0.4612178819305303,0.45757502711823556,0.4584952665670154,0.5214253845706193,0.686647098202791,0.6648740973737168,0.6705111489987631,0.7757007542874781
obj_rel_within,0.1662808386798069,0.3083120856705763,0.44479258321351156,0.5333478758793696,0.4392192630426852,0.45709291730973056,0.46552800317766546,0.5709216932090106,0.7689753586151578,0.7439248961906482,0.7240978688723577,0.8574733734891699
prep,0.15840466560060204,0.45472225598638627,0.501249791701383,0.5669512243998236,0.5866417238273401,0.564830344471681,0.5806559348072942,0.6678175470901908,0.6874876613890315,0.6870229007633587,0.7094542346668837,0.8697771587743732
sent_comp,0.05786163522012578,0.25528317836010145,0.21976401179941002,0.44119131751640583,0.4609552691432904,0.5078438526085371,0.5994164235097958,0.6282219309742246,0.6782854451248234,0.6539509536784741,0.6148590947907772,0.7122194513715712
simple,0.11594202898550725,0.38709677419354843,0.45161290322580644,0.6666666666666667,0.6818181818181819,0.6666666666666666,0.6818181818181819,0.6896551724137931,0.6936416184971099,0.7142857142857143,0.7361963190184049,0.888888888888889
subj_rel,0.001905599530929346,0.07860069612724148,0.032081010934774286,0.11909994767137623,0.15500092666954965,0.2130609652836579,0.2568519505120464,0.3840192870673325,0.5007934336525307,0.45950695385851287,0.43527023107415647,0.7416888297872339
vp_coord,0.0,0.02120141342756184,0.0,0.05063291139240507,0.1994884910485933,0.36976320582877964,0.5196003074558032,0.7952380952380953,0.6779661016949152,0.749219562955255,0.8348837209302326,0.9020100502512562
